"","AC001A","AC002A","AC002B","AC003A","AC004A","AC013A","AC014A","AC014B","AC014C","AC022A","AC024A","AC025A","AC026A","AC028A","AC029A","AC035A","AC042A","AC044A","AC046A","AC048A","AC142A","AC148A","AC152A","AC9964","AC9968","AC9969","AC9974","AC9975","AC9996","AC9997","AC9999","AM011A","AS001A","AS003A","AU001A","AU002A","AU004A","AU004B","AU004D","AU005B","AU005D","AU005E","AU005J","AU010A","AU010B","AU014A","AU023A","AU034A","AU9990","AU9991","AU9999","BR001A","BR003A","BR006A","BR9997","BR9999","CA002A","CA005A","CM004A","CM009A","CM010A","CM013A","CM014A","CM015A","CM017A","CM019A","CM020A","CM022A","CM031A","CM043A","CM047A","CM048A","CM052A","CM070A","CM103A","CM9999","CO001A","CY001A","CY004A","CY006A","CY006D","CY010A","CY019A","CY9988","CY9999","DE001A","DP9999","DT001A","DT002A","EU002A","EU002B","EU002C","EU002D","EU002E","EU002K","EU003A","EU004A","EU007A","EU008A","EU009A","EU009C","EU009F","EU011A","EU013A","EU014A","EU015A","EU015B","EU016A","EU017A","EU018A","EU019A","EU020A","EU025A","EU026A","EU027A","EU028A","EU028B","EU029A","EU031A","EU032A","EU040A","EU043A","EU045A","EU047A","EU048A","EU049A","EU049B","EU049D","EU050A","EU051A","EU051B","EU053B","EU056A","EU057A","EU058A","EU9960","EU9961","EU9962","EU9963","EU9964","EU9965","EU9974","EU9979","EU9995","EU9999","FR001A","FR002A","FR002C","FR005A","FR005D","FR006A","FR007A","FR009A","FR010A","FR013A","FR9991","FR9999","FU002A","FU002B","FU002D","FU002F","GO003A","GO004A","GO005A","GO006C","GO010A","GO014A","GO014B","GO9999","HN001A","KR001A","ME019A","MR001A","NA001A","NA002A","NA003A","NA003B","NA005A","NA006A","NA006B","NA007A","NA013A","NA014A","NA015A","NA032A","NA033A","NA036A","NA037A","NA039A","NA040A","NA042A","NA044A","NA045A","NA046A","NA048A","NA068A","NA086A","NA099A","NA115A","NA133A","NA135A","NA140A","NA156A","NA158A","NA167A","NA738A","NA9955","NA9963","NA9968","NA9995","NA9999","NE003A","NE003C","NE003D","NE004A","NE006A","NE020A","NE9999","NI001A","NI002A","NI005A","NI008A","NI009A","NI017A","NI020B","NI025A","NI027A","NI9999","PE002A","PI002A","PI005A","PI007A","PI008A","PI011A","PI012A","PI015A","PI016A","PI017A","PI018A","PI019A","PI020A","PI022A","PI022B","PI023A","PI026A","PI027A","PI030A","PI9995","PI9999","RH003A","RZ011A","SA001A","SA001B","SA003A","SA005A","SA9999","SE001A","SP002A","ST010A","SU004A","SU005A","SU006A","SU016A","SU9999","SY002A","SY003A","SY010A","SY9999","TA001A","TA001B","TA001D","TA003A","TA003B","TA004A","TA005A","TA9999","TE001A"
"nagar2001",0,0,0,0,0,0.2,0,7,5.2,34.2,0,0,0,0,0,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,24.6,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0
"nagar2002",0,0,0,0,0,0.383142,0,3.06513,0.957854,25.8621,0,0,0,0.383142,0,0,0.191571,0,0,0.766284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383142,5.36398,0,0,36.59,0,0,0,0,2.87356,0,0,0,0,0,0,0.574713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14943,0,0,0,0,0,0,0,0,0,0,0,0,0,1.341,0,0.383142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14943,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29885,0,0,0,0,0,0,0,0
"nagar2003",0,0,0,0,0,0,0,1.72745,3.45489,29.3666,0,0,0,0.383877,0,0,0,0,0,2.30326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79846,0,0,24.5681,0,0.959693,0,0,0,0,0,0,0,0,0,1.34357,0,0,0,0,0,0,1.15163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0115,0,0,0,0,0,0,0,0,0.767754,0,0,0,0,0,0,0,0,0,0,0,0.767754,0,0,0,0,0.575816,0,0.191939,0,0,0,0,0,0,1.15163,0,0.191939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68714,0,0,0,0,0,0,0,0
"nagar2004",0,0,0,0,0,0,0,5.60748,2.99065,37.757,0,0,0,0.373832,0,0,0,0,0,1.86916,0,0,0,0,0,0,0,1.68224,0,0,0,0,0,0,0,0,0,0.373832,7.85047,0,0,18.1308,0,0.186916,0,0,0,0,0,0,0,0,0,0.747664,0,0,0,0,0,0,0.934579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54206,0,0,0,0,0,0,0,0,0.373832,0,0,0,0,0,0,0,0,0,0,0,0.373832,0,0,0,0,1.30841,0,0,0,0,0,0,0,0,1.1215,0,0.560748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373832,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49533,0.560748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24299,0,0,0,0,0,0,0,0
"narroch1991",0,0,0,0,0,0,0,0,0,0.0651890482398957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260756192959583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325945241199478,0.0651890482398957,1.76010430247718,0,0,0,0,0,0,1.04302477183833,0,0,0,0.260756192959583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130378096479791,0.0651890482398957,0,0,0,0,0,0,0.195567144719687,0,0.391134289439374,0,0,0.91264667535854,0,2.73794002607562,0.0651890482398957,0,0,0,0,0,0,0,0,0.130378096479791,0,0,0,0,0,0.130378096479791,0,0.0651890482398957,52.2164276401564,2.54237288135593,0.391134289439374,0.325945241199478,0,0,0,0.0651890482398957,0,0.130378096479791,0,0,0,0.130378096479791,0,0,0,0.586701434159061,0,0,0,0.130378096479791,0,0,0,0,0.0651890482398957,0,0,0,0,0,0,0,0,5.67144719687093,0,0.45632333767927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130378096479791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651890482398957,0,0,0,0,0.651890482398957,0.651890482398957,6.91003911342894,0,0,0,0,0,0,0,0.847457627118644,0,0,0,0.325945241199478,0,0,0,0,0,0,0,0,0,0,0,0.195567144719687,0,0,0,0,0.391134289439374,0,0,0,0,1.04302477183833,0.130378096479791,0,0,0,0,0,0,0.0651890482398957,0.260756192959583,0.195567144719687,0,0,0.0651890482398957,0,0,0,0,0,0.130378096479791,0,0.0651890482398957,0,0.391134289439374,0.130378096479791,0,0,0,0,0,0.521512385919166,0,0,7.496740547588,0.651890482398957,7.30117340286832,0.0651890482398957,0,0
"narroch1992",0,0,0,0,0,0,0,0,0,0.756143667296786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189035916824197,0.189035916824197,3.78071833648393,0,0,0,0,0.189035916824197,0,0.378071833648393,0,0,0,0.378071833648393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756143667296786,0,0.56710775047259,0,0,0.56710775047259,0,2.26843100189036,0.189035916824197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189035916824197,0,0,42.1550094517958,3.96975425330813,0.756143667296786,0,0.189035916824197,0,0,0.56710775047259,0,0.56710775047259,0,0,0,0,0,0,0,0,0,0,0,1.89035916824197,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61625708884688,0,0.56710775047259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945179584120983,3.02457466918715,0,0,0,0,0,0,0,0,0,0,0,0,0.189035916824197,0,0,0,0,0,0,0,0,0,0,1.32325141776938,0,0,0,0,0,0,0,0,0,0.189035916824197,0,0,0,0.189035916824197,0.378071833648393,0,0,0,0,0.945179584120983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51228733459357,0,0,11.3421550094518,0,12.2873345935728,0,0,0
"narroch1993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186219739292365,0,0,0,0,0,0,0,0,0,0,0,0,0.37243947858473,3.16573556797020,0,0,0,0,0,0,0.74487895716946,0,0.37243947858473,0,0.37243947858473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558659217877095,0,0,0,0,0,0,0,0.931098696461825,0,0.558659217877095,0,0,0.74487895716946,0,3.7243947858473,0,0,0,0,0,0,0,0,0,0,0,0,0.186219739292365,0,0,0.186219739292365,0,0.186219739292365,17.1322160148976,2.60707635009311,0.558659217877095,0,0,0,0.186219739292365,0.558659217877095,0,1.30353817504655,0,0,0,0.74487895716946,0,0,0,1.30353817504655,0,0,0,0.74487895716946,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2905027932961,0,0.37243947858473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558659217877095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186219739292365,3.7243947858473,10.9869646182495,0,0,0,0,0,0,0,0.186219739292365,0,0,0,0.186219739292365,0,0,0,0,0,0,0,0,0,0,0,0.931098696461825,0,0,0,0,0.74487895716946,0,0,0,0,1.30353817504655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37243947858473,0,0,0,0.186219739292365,0,0,0,0,0,0,1.48975791433892,0,0,12.8491620111732,2.42085661080074,13.780260707635,0,0,0
"narroch1994",0,0,0,0,0,0,0,0,0,0.18796992481203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56390977443609,2.81954887218045,0,0,0,0,0,0,1.31578947368421,0,0,0,0.56390977443609,0,0,0,0,0,0,0.18796992481203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37593984962406,0,0,0,0.75187969924812,0,0,0,0.75187969924812,0,1.12781954887218,0,0,1.69172932330827,0,3.00751879699248,0.56390977443609,0.18796992481203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18796992481203,0,0,18.2330827067669,4.51127819548872,0.37593984962406,0,0,0,0,0.18796992481203,0,1.12781954887218,0,0,0,0.37593984962406,0,0,0,0.56390977443609,0,0,0,1.31578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9699248120301,0,0.56390977443609,0.18796992481203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18796992481203,0,0.18796992481203,0.18796992481203,0,0,0,0,0,0,0,0,0,0,0,0.18796992481203,0,0,0,0,0,1.31578947368421,8.45864661654135,0,0,0,0,0,0,0,0.18796992481203,0,0,0,0.18796992481203,0,0,0,0,0,0,0,0,0,0,0,0.18796992481203,0,0,0,0,0.75187969924812,0,0.37593984962406,0,0.18796992481203,2.06766917293233,0,0,0,0,0.37593984962406,0,0,0,0,0.18796992481203,0,0,0,0,0,0,0,0,0.18796992481203,0,0,0,0.18796992481203,0,0,0,0,0,0,1.31578947368421,0,0,11.6541353383459,0.75187969924812,16.1654135338346,0,0,0
"narroch1995",0,0,0,0,0,0,0,0,0,0.431965442764579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215982721382289,0.215982721382289,2.80777537796976,0,0,0,0,0,0,2.37580993520518,0,0,0,0.647948164146868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29589632829374,0,0,2.59179265658747,0,3.45572354211663,0.431965442764579,0.647948164146868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4708423326134,3.88768898488121,0,0,0,0,0,0,0,0,0,0,0,0.647948164146868,0,0,0,0.431965442764579,0,0,0,0.215982721382289,0,0,0,0,0,0,0,0,0,0,0.431965442764579,0,0,11.0151187904968,0,1.51187904967603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215982721382289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15982721382289,11.8790496760259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215982721382289,0,0,0,0,0,0,0,0.863930885529158,0,0,0,0.215982721382289,1.29589632829374,0,0.215982721382289,0,0,1.29589632829374,0,0.215982721382289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431965442764579,0,0,0,0,0,0,0,0,0,13.8228941684665,1.94384449244060,16.1987041036717,1.29589632829374,0,0
"narroch1996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44927536231884,4.96894409937888,0,0,0,0,0,0,0.82815734989648,0,0,0,0.20703933747412,0,0,0,0,0,0,0.20703933747412,0,0,0,0,0,0,0,0.20703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62111801242236,0,1.65631469979296,0,0,1.86335403726708,0,2.69151138716356,0.20703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20703933747412,0,0.20703933747412,20.0828157349896,6.2111801242236,0,0.20703933747412,0,0,0,0,0,1.0351966873706,0,0,0,0,0.20703933747412,0,0,0.62111801242236,0,0,0,0,0,0,0,0,0,0,0,0,0.20703933747412,0,0.62111801242236,0,0,10.1449275362319,0,0.20703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20703933747412,0,0,0,0,0,0,0,0,0.20703933747412,0,0,0,0,0,3.31262939958592,10.351966873706,0,0,0,0,0,0,0,0,0,0,0,0.62111801242236,0,0,0,0,0,0,0,0,0,0,0,1.24223602484472,0,0,0,0,1.0351966873706,0,0.20703933747412,0,0,1.0351966873706,0,0,0,0,0,0,0,0,0,0.20703933747412,0,0,0,0,0,0,0,0,0.20703933747412,0,0,0.20703933747412,0,0,0,0,0,0,0,1.86335403726708,0,0,11.8012422360248,1.44927536231884,11.1801242236025,0,0,0
"narroch1998",0,0,0,0,0,0,0,0,0,0,0,0,0,0.198412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198412698412698,0.396825396825397,3.37301587301587,0.396825396825397,0,0,0,0,0,0.396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793650793650794,0,0,0,0,3.17460317460317,0.198412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198412698412698,19.8412698412698,5.15873015873016,0.198412698412698,0,0,0,0,0.595238095238095,0,0,0,0,0,0,0,0,0,0.198412698412698,0,0,0,0.793650793650794,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0,0,18.6507936507937,0,2.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198412698412698,2.57936507936508,12.1031746031746,0,0,0,0,0,0.198412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0,0,0,0,0,0.992063492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18253968253968,0,0,11.3095238095238,0.198412698412698,11.9047619047619,0,0,0
"narroch1999",0,0,0,0,0,0,0,0,0,0.170940170940171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170940170940171,3.41880341880342,0,0,0,0,0.170940170940171,0,0.341880341880342,0,0,0,0.170940170940171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512820512820513,0,1.02564102564103,0,0,3.07692307692308,0,2.39316239316239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512820512820513,0,0,18.9743589743590,7.86324786324786,0.341880341880342,0,0,0,1.19658119658120,0,0,1.02564102564103,0,0,0,0,0,0,0,0,0,0,0,0.683760683760684,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57264957264957,0,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341880341880342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170940170940171,0,0,0,0,0,0,0,0,0.683760683760684,2.05128205128205,9.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341880341880342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341880341880342,0,0,0,0,0,0,0,0,0,0,0,0,1.53846153846154,0,0,0,0,0,0,1.19658119658120,0,0,18.4615384615385,0.683760683760684,11.1111111111111,0,0,0
"narroch2000",0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595238095238095,3.76984126984127,0,0,0,0,0,0,0.992063492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198412698412698,0,0,0,0,0,0,0,0.595238095238095,0,0.396825396825397,0,0,1.98412698412698,0,2.57936507936508,0.595238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2698412698413,4.16666666666667,0.198412698412698,0,0,0,0,1.98412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58730158730159,0,0,0,0,0,0,0,0,0,0,0.793650793650794,0,0,9.92063492063492,0,1.38888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595238095238095,2.57936507936508,9.32539682539683,0,0,0,0,0,0,0,0,0,0,0,0,0.595238095238095,0,0,0,0,0,0,0,0,0,0,1.78571428571429,0,0,0,0,0,0,0,0,0,0.595238095238095,0,0,0,1.19047619047619,0.396825396825397,0,0,0,0,0.198412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96825396825397,0,0,17.4603174603175,0.595238095238095,11.9047619047619,0,0,0
"narroch2001",0,0,0,0,0,0,0,0,0,0.397614314115308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198807157057654,0,0,0,0,0,0,0,0.397614314115308,0,2.98210735586481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99403578528827,0,0,0,0,0,0,0.198807157057654,0,0.596421471172962,0,0,4.37375745526839,0,0.99403578528827,0.596421471172962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8389662027833,3.18091451292246,0.397614314115308,0,0,0,0.198807157057654,2.18687872763419,0,0.198807157057654,0,0,0,0,0,0,0,0,0,0,0,0.795228628230616,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74751491053678,0,0.397614314115308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198807157057654,0,0,0,0,0,0,0,0,0,0,0.596421471172962,2.18687872763419,7.55467196819085,0,0,0,0,0,0,0,0,0,0,0,0,0.198807157057654,0,0,0,0,0,0,0,0,0,0,1.39165009940358,0,0,0,0,0,0,0,0,0,0.397614314115308,0,0,0,0.397614314115308,0,0,0,0,0,0.198807157057654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54870775347912,0,0,11.7296222664016,0.99403578528827,10.9343936381710,0,0,0
"narroch2002",0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,3.38645418326693,0,0,0,0,0,0,0.597609561752988,0,0,0,0.199203187250996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796812749003984,0,0,2.98804780876494,0,1.39442231075697,0.199203187250996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3067729083665,5.1792828685259,0,0,0,0,0,0,0,0.199203187250996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597609561752988,0,0,9.9601593625498,0,0.796812749003984,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0,0,0.597609561752988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58565737051793,0.99601593625498,8.36653386454183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79282868525896,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0.796812749003984,0,0,0,0,0,0,0,0,0,0,0,0,0.199203187250996,0,0,0,0,0.199203187250996,0,0,0,0,0,0,7.37051792828685,0,0,8.56573705179283,1.39442231075697,14.9402390438247,0,0,0
"narroch2003",0,0,0,0,0,0,0,0,0,0.399201596806387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399201596806387,0.199600798403194,3.79241516966068,0,0,0,0,0,0,0.798403193612774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399201596806387,0,0,2.19560878243513,0,0.998003992015968,1.39720558882236,0.399201596806387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.936127744511,3.99201596806387,0,0,0,0,0,0.598802395209581,0,1.19760479041916,0,0,0,0,0,0,0,0,0,0,0,0.598802395209581,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1816367265469,0,0.399201596806387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998003992015968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798403193612774,0.998003992015968,2.19560878243513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19560878243513,0,0,0,0,0,0,0,0,0,0.399201596806387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78443113772455,0,0,7.58483033932136,0.998003992015968,17.1656686626747,0,0,0
"narroch2004",0,0,0,0,0,0,0,0.37243947858473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37243947858473,3.7243947858473,0,0,0,0,0,0,0.37243947858473,0,0,0,0.186219739292365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74487895716946,0,0.37243947858473,0,0,2.04841713221601,0,0,0.558659217877095,0.558659217877095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37243947858473,0,1.30353817504655,35.195530726257,1.11731843575419,0.558659217877095,0,0,0,0,1.67597765363128,0,0.558659217877095,0,0,0,0,0,0,0,0,0,0,0,1.11731843575419,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1042830540037,0,2.97951582867784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186219739292365,0,0,0,0,0,0,0.74487895716946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48975791433892,0,1.30353817504655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7243947858473,0,0,0,0,0,0,0,0,0,0.931098696461825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186219739292365,0,0,0,0,0,0,5.21415270018622,0,0,5.40037243947858,0.558659217877095,13.9664804469274,0,0,0
